Station,Date,Year,Month,Day,Daily.Rainfall.Total..mm.,Mean.Temperature...C.,Maximum.Temperature...C.,Minimum.Temperature...C.,Latitude,Longitude,Date_mine,Month_Name,Week,Weekday
Tai Seng,2022-12-21,2022,12,21,0,27.2,31.2,24.8,1.3399,103.8878,2023-12-21,December,51,4
Tai Seng,2022-12-22,2022,12,22,0.8,26.3,29.2,25.2,1.3399,103.8878,2023-12-22,December,51,5
Tai Seng,2022-12-23,2022,12,23,0.6,26.4,29.6,24.4,1.3399,103.8878,2023-12-23,December,51,6
Tai Seng,2022-12-24,2022,12,24,0,27.2,30,25.2,1.3399,103.8878,2023-12-24,December,51,7
Tai Seng,2022-12-25,2022,12,25,13.4,27.1,30.8,24.6,1.3399,103.8878,2023-12-25,December,51,1
Tai Seng,2022-12-26,2022,12,26,0,27.2,29.8,25.7,1.3399,103.8878,2023-12-26,December,52,2
Tai Seng,2022-12-27,2022,12,27,0.4,27,30.2,25.3,1.3399,103.8878,2023-12-27,December,52,3
Tai Seng,2022-12-28,2022,12,28,0.4,27,29.4,25.6,1.3399,103.8878,2023-12-28,December,52,4
Tai Seng,2022-12-29,2022,12,29,2.8,26.9,30.8,25.7,1.3399,103.8878,2023-12-29,December,52,5
Tai Seng,2022-12-30,2022,12,30,0,27.5,30.9,25.7,1.3399,103.8878,2023-12-30,December,52,6
Tai Seng,2022-12-31,2022,12,31,2,27.4,31.3,24.1,1.3399,103.8878,2023-12-31,December,52,7
Tai Seng,2023-01-01,2023,1,1,0,27.3,30.1,25.4,1.3399,103.8878,2023-01-01,January,52,1
Tai Seng,2023-01-02,2023,1,2,0,27.8,31.3,25.5,1.3399,103.8878,2023-01-02,January,1,2
Tai Seng,2023-01-03,2023,1,3,0,27.7,31.7,25.8,1.3399,103.8878,2023-01-03,January,1,3
Tai Seng,2023-01-04,2023,1,4,0,26.8,28.8,25.1,1.3399,103.8878,2023-01-04,January,1,4
Tai Seng,2023-01-05,2023,1,5,22.8,26.9,31.2,25.2,1.3399,103.8878,2023-01-05,January,1,5
Tai Seng,2023-01-06,2023,1,6,5.2,28.3,33.9,26,1.3399,103.8878,2023-01-06,January,1,6
Tai Seng,2023-01-07,2023,1,7,0,28.1,32,25.9,1.3399,103.8878,2023-01-07,January,1,7
Tai Seng,2023-01-08,2023,1,8,0,28.6,33.4,25.9,1.3399,103.8878,2023-01-08,January,1,1
Tai Seng,2023-01-09,2023,1,9,0,27.8,32.5,26.2,1.3399,103.8878,2023-01-09,January,2,2
Tai Seng,2023-01-10,2023,1,10,6.6,27.5,31.6,25.8,1.3399,103.8878,2023-01-10,January,2,3
Tai Seng,2023-01-11,2023,1,11,1.2,26.4,29.5,24.7,1.3399,103.8878,2023-01-11,January,2,4
Tai Seng,2023-01-12,2023,1,12,0,28,32.9,24.9,1.3399,103.8878,2023-01-12,January,2,5
Tai Seng,2023-01-13,2023,1,13,15.2,27,31.4,25.1,1.3399,103.8878,2023-01-13,January,2,6
Tai Seng,2023-01-14,2023,1,14,1.4,27.3,31.3,25.4,1.3399,103.8878,2023-01-14,January,2,7
Tai Seng,2023-01-15,2023,1,15,5.4,27.6,32.3,25.8,1.3399,103.8878,2023-01-15,January,2,1
Tai Seng,2023-01-16,2023,1,16,0,27.5,30.8,25.3,1.3399,103.8878,2023-01-16,January,3,2
Tai Seng,2023-01-17,2023,1,17,0,28.1,31.9,25.8,1.3399,103.8878,2023-01-17,January,3,3
Tai Seng,2023-01-18,2023,1,18,0.8,27.6,30.7,26.1,1.3399,103.8878,2023-01-18,January,3,4
Tai Seng,2023-01-19,2023,1,19,7.2,26.5,28.7,24.5,1.3399,103.8878,2023-01-19,January,3,5
Tai Seng,2023-01-20,2023,1,20,23.8,25.9,28.4,24.7,1.3399,103.8878,2023-01-20,January,3,6
Tai Seng,2023-01-21,2023,1,21,1,27.4,31.6,25.2,1.3399,103.8878,2023-01-21,January,3,7
Tai Seng,2023-01-22,2023,1,22,40.6,26.4,30.3,24.5,1.3399,103.8878,2023-01-22,January,3,1
Tai Seng,2023-01-23,2023,1,23,14.6,25.7,27.1,24.4,1.3399,103.8878,2023-01-23,January,4,2
Tai Seng,2023-01-24,2023,1,24,33.2,24.1,25.2,23.3,1.3399,103.8878,2023-01-24,January,4,3
Tai Seng,2023-01-25,2023,1,25,27.8,23.9,25,23.2,1.3399,103.8878,2023-01-25,January,4,4
Tai Seng,2023-01-26,2023,1,26,4.4,24.9,27.3,23.1,1.3399,103.8878,2023-01-26,January,4,5
Tai Seng,2023-01-27,2023,1,27,0,27.1,31.4,24.3,1.3399,103.8878,2023-01-27,January,4,6
Tai Seng,2023-01-28,2023,1,28,7.8,24.6,25.7,23.7,1.3399,103.8878,2023-01-28,January,4,7
Tai Seng,2023-01-29,2023,1,29,9.4,24.4,25.8,23,1.3399,103.8878,2023-01-29,January,4,1
Tai Seng,2023-01-30,2023,1,30,2.6,25.7,28.4,24.1,1.3399,103.8878,2023-01-30,January,5,2
Tai Seng,2023-01-31,2023,1,31,2,25.2,26.7,24.4,1.3399,103.8878,2023-01-31,January,5,3
Tai Seng,2023-02-01,2023,2,1,0,26.6,30.4,24.1,1.3399,103.8878,2023-02-01,February,5,4
Tai Seng,2023-02-02,2023,2,2,8.4,26.9,31.3,24,1.3399,103.8878,2023-02-02,February,5,5
Tai Seng,2023-02-03,2023,2,3,27.4,26.6,31.2,23.4,1.3399,103.8878,2023-02-03,February,5,6
Tai Seng,2023-02-04,2023,2,4,10.2,25.1,27.5,24,1.3399,103.8878,2023-02-04,February,5,7
Tai Seng,2023-02-05,2023,2,5,25.6,26.2,30.8,23.8,1.3399,103.8878,2023-02-05,February,5,1
Tai Seng,2023-02-06,2023,2,6,0,26.7,31.1,24.6,1.3399,103.8878,2023-02-06,February,6,2
Tai Seng,2023-02-07,2023,2,7,0,27.2,31.2,24.8,1.3399,103.8878,2023-02-07,February,6,3
Tai Seng,2023-02-08,2023,2,8,0,27.3,30.8,25.3,1.3399,103.8878,2023-02-08,February,6,4
Tai Seng,2023-02-09,2023,2,9,1,27.3,30.4,25.8,1.3399,103.8878,2023-02-09,February,6,5
Tai Seng,2023-02-10,2023,2,10,0.8,27.4,32.4,25.5,1.3399,103.8878,2023-02-10,February,6,6
Tai Seng,2023-02-11,2023,2,11,2.2,27.6,31.2,25.8,1.3399,103.8878,2023-02-11,February,6,7
Tai Seng,2023-02-12,2023,2,12,14.4,25.8,30.4,23.6,1.3399,103.8878,2023-02-12,February,6,1
Tai Seng,2023-02-13,2023,2,13,6.2,27,33.2,24.9,1.3399,103.8878,2023-02-13,February,7,2
Tai Seng,2023-02-14,2023,2,14,30.6,26.9,32.3,23.6,1.3399,103.8878,2023-02-14,February,7,3
Tai Seng,2023-02-15,2023,2,15,11.2,25.9,28.4,22.5,1.3399,103.8878,2023-02-15,February,7,4
Tai Seng,2023-02-16,2023,2,16,0,27,30.3,24.3,1.3399,103.8878,2023-02-16,February,7,5
Tai Seng,2023-02-17,2023,2,17,0.2,27.2,30.2,24.8,1.3399,103.8878,2023-02-17,February,7,6
Tai Seng,2023-02-18,2023,2,18,0,27.6,31.5,25.6,1.3399,103.8878,2023-02-18,February,7,7
Tai Seng,2023-02-19,2023,2,19,0,27.7,31.6,25.7,1.3399,103.8878,2023-02-19,February,7,1
Tai Seng,2023-02-20,2023,2,20,0,27,29.8,25.7,1.3399,103.8878,2023-02-20,February,8,2
Tai Seng,2023-02-21,2023,2,21,0,27.3,30.8,25.4,1.3399,103.8878,2023-02-21,February,8,3
Tai Seng,2023-02-22,2023,2,22,0,27.3,30,25.5,1.3399,103.8878,2023-02-22,February,8,4
Tai Seng,2023-02-23,2023,2,23,0,27.7,31.1,25.7,1.3399,103.8878,2023-02-23,February,8,5
Tai Seng,2023-02-24,2023,2,24,0,27.8,31.1,26,1.3399,103.8878,2023-02-24,February,8,6
Tai Seng,2023-02-25,2023,2,25,0,27.5,31.2,25.5,1.3399,103.8878,2023-02-25,February,8,7
Tai Seng,2023-02-26,2023,2,26,4.6,27.2,31,24.5,1.3399,103.8878,2023-02-26,February,8,1
Tai Seng,2023-02-27,2023,2,27,2.6,26.9,30,24.6,1.3399,103.8878,2023-02-27,February,9,2
Tai Seng,2023-02-28,2023,2,28,178.6,24.9,27.5,22.6,1.3399,103.8878,2023-02-28,February,9,3
Tai Seng,2023-03-01,2023,3,1,78,23.8,26.4,21.7,1.3399,103.8878,2023-03-01,March,9,4
Tai Seng,2023-03-02,2023,3,2,47.6,24.8,30.2,22.6,1.3399,103.8878,2023-03-02,March,9,5
Tai Seng,2023-03-03,2023,3,3,42.6,24.5,25.3,23.5,1.3399,103.8878,2023-03-03,March,9,6
Tai Seng,2023-03-04,2023,3,4,29,24.3,25.2,22.5,1.3399,103.8878,2023-03-04,March,9,7
Tai Seng,2023-03-05,2023,3,5,7.8,25.4,28.1,23.7,1.3399,103.8878,2023-03-05,March,9,1
Tai Seng,2023-03-06,2023,3,6,0,25.9,29,24.3,1.3399,103.8878,2023-03-06,March,10,2
Tai Seng,2023-03-07,2023,3,7,0,26.1,28.8,24.1,1.3399,103.8878,2023-03-07,March,10,3
Tai Seng,2023-03-08,2023,3,8,0,26.8,30,25,1.3399,103.8878,2023-03-08,March,10,4
Tai Seng,2023-03-09,2023,3,9,0,27.2,30.7,24.9,1.3399,103.8878,2023-03-09,March,10,5
Tai Seng,2023-03-10,2023,3,10,0.6,27.1,30.2,25.4,1.3399,103.8878,2023-03-10,March,10,6
Tai Seng,2023-03-11,2023,3,11,0,27.2,30.6,25.4,1.3399,103.8878,2023-03-11,March,10,7
Tai Seng,2023-03-12,2023,3,12,0,27.3,31.2,24.9,1.3399,103.8878,2023-03-12,March,10,1
Tai Seng,2023-03-13,2023,3,13,0,27.1,30.4,25.1,1.3399,103.8878,2023-03-13,March,11,2
Tai Seng,2023-03-14,2023,3,14,0,26.7,29.4,24.8,1.3399,103.8878,2023-03-14,March,11,3
Tai Seng,2023-03-15,2023,3,15,0,26.9,30.3,24.3,1.3399,103.8878,2023-03-15,March,11,4
Tai Seng,2023-03-16,2023,3,16,0,27.4,31.2,24.9,1.3399,103.8878,2023-03-16,March,11,5
Tai Seng,2023-03-17,2023,3,17,0,27.5,31.3,25.2,1.3399,103.8878,2023-03-17,March,11,6
Tai Seng,2023-03-18,2023,3,18,0,27.5,31.2,25.1,1.3399,103.8878,2023-03-18,March,11,7
Tai Seng,2023-03-19,2023,3,19,0,27.9,31.9,25.8,1.3399,103.8878,2023-03-19,March,11,1
Tai Seng,2023-03-20,2023,3,20,0.2,27.8,31.5,26.1,1.3399,103.8878,2023-03-20,March,12,2
Tai Seng,2023-03-21,2023,3,21,3.2,27.2,30.9,23.9,1.3399,103.8878,2023-03-21,March,12,3
Tai Seng,2023-03-22,2023,3,22,32.8,27.6,31.6,24.9,1.3399,103.8878,2023-03-22,March,12,4
Tai Seng,2023-03-23,2023,3,23,0,28.5,32.8,25.7,1.3399,103.8878,2023-03-23,March,12,5
Tai Seng,2023-03-24,2023,3,24,9.8,28,31.7,25.1,1.3399,103.8878,2023-03-24,March,12,6
Tai Seng,2023-03-25,2023,3,25,9.6,26.5,31.4,24.4,1.3399,103.8878,2023-03-25,March,12,7
Tai Seng,2023-03-26,2023,3,26,1.4,27.6,32.5,25,1.3399,103.8878,2023-03-26,March,12,1
Tai Seng,2023-03-27,2023,3,27,20.8,26,28.4,23.4,1.3399,103.8878,2023-03-27,March,13,2
Tai Seng,2023-03-28,2023,3,28,0,28.8,33,25.7,1.3399,103.8878,2023-03-28,March,13,3
Tai Seng,2023-03-29,2023,3,29,7.4,28.2,33.1,24.7,1.3399,103.8878,2023-03-29,March,13,4
Tai Seng,2023-03-30,2023,3,30,18.4,27.7,33,23.1,1.3399,103.8878,2023-03-30,March,13,5
Tai Seng,2023-03-31,2023,3,31,0,28.3,32.5,25.7,1.3399,103.8878,2023-03-31,March,13,6
Tai Seng,2023-04-01,2023,4,1,36.8,27.5,31.7,24.3,1.3399,103.8878,2023-04-01,April,13,7
Tai Seng,2023-04-02,2023,4,2,0.4,28.2,32.2,26.4,1.3399,103.8878,2023-04-02,April,13,1
Tai Seng,2023-04-03,2023,4,3,34.6,26.4,28.5,23.6,1.3399,103.8878,2023-04-03,April,14,2
Tai Seng,2023-04-04,2023,4,4,0,29.4,34.6,26,1.3399,103.8878,2023-04-04,April,14,3
Tai Seng,2023-04-05,2023,4,5,3.6,27.9,29.9,23.8,1.3399,103.8878,2023-04-05,April,14,4
Tai Seng,2023-04-06,2023,4,6,0,28.9,32.5,26.5,1.3399,103.8878,2023-04-06,April,14,5
Tai Seng,2023-04-07,2023,4,7,0,28,30.2,26.8,1.3399,103.8878,2023-04-07,April,14,6
Tai Seng,2023-04-08,2023,4,8,9,28.1,33.2,26,1.3399,103.8878,2023-04-08,April,14,7
Tai Seng,2023-04-09,2023,4,9,0,28.6,32.3,26,1.3399,103.8878,2023-04-09,April,14,1
Tai Seng,2023-04-10,2023,4,10,1.8,28.4,32.9,26.5,1.3399,103.8878,2023-04-10,April,15,2
Tai Seng,2023-04-11,2023,4,11,0.2,29.1,34,26.5,1.3399,103.8878,2023-04-11,April,15,3
Tai Seng,2023-04-12,2023,4,12,0,29.4,34.2,26.8,1.3399,103.8878,2023-04-12,April,15,4
Tai Seng,2023-04-13,2023,4,13,19,28.4,32.5,24,1.3399,103.8878,2023-04-13,April,15,5
Tai Seng,2023-04-14,2023,4,14,1.6,28.8,32.8,26.6,1.3399,103.8878,2023-04-14,April,15,6
Tai Seng,2023-04-15,2023,4,15,0,29.5,33.9,26.6,1.3399,103.8878,2023-04-15,April,15,7
Tai Seng,2023-04-16,2023,4,16,9.2,28.8,32.9,24,1.3399,103.8878,2023-04-16,April,15,1
Tai Seng,2023-04-17,2023,4,17,0.4,28.8,33.4,26.7,1.3399,103.8878,2023-04-17,April,16,2
Tai Seng,2023-04-18,2023,4,18,3.2,29.9,35.2,26.8,1.3399,103.8878,2023-04-18,April,16,3
Tai Seng,2023-04-19,2023,4,19,0.4,29.3,31.7,26.9,1.3399,103.8878,2023-04-19,April,16,4
Tai Seng,2023-04-20,2023,4,20,0.4,28.2,31.5,25.1,1.3399,103.8878,2023-04-20,April,16,5
Tai Seng,2023-04-21,2023,4,21,2,28.8,33.6,25.1,1.3399,103.8878,2023-04-21,April,16,6
Tai Seng,2023-04-22,2023,4,22,0,29.5,34,27.8,1.3399,103.8878,2023-04-22,April,16,7
Tai Seng,2023-04-23,2023,4,23,0,30,33.5,28,1.3399,103.8878,2023-04-23,April,16,1
Tai Seng,2023-04-24,2023,4,24,0,29.8,33.8,27.5,1.3399,103.8878,2023-04-24,April,17,2
Tai Seng,2023-04-25,2023,4,25,0.8,29.2,32.8,27.2,1.3399,103.8878,2023-04-25,April,17,3
Tai Seng,2023-04-26,2023,4,26,0.8,29.6,33.6,27.2,1.3399,103.8878,2023-04-26,April,17,4
Tai Seng,2023-04-27,2023,4,27,1.4,29.3,34,27.5,1.3399,103.8878,2023-04-27,April,17,5
Tai Seng,2023-04-28,2023,4,28,16.4,28.3,31.9,26.2,1.3399,103.8878,2023-04-28,April,17,6
Tai Seng,2023-04-29,2023,4,29,26,28.4,33,24.8,1.3399,103.8878,2023-04-29,April,17,7
Tai Seng,2023-04-30,2023,4,30,0.2,28.5,32.2,26.7,1.3399,103.8878,2023-04-30,April,17,1
Tai Seng,2023-05-01,2023,5,1,0,29.8,34.1,26.7,1.3399,103.8878,2023-05-01,May,18,2
Tai Seng,2023-05-02,2023,5,2,0,30.1,33.6,27.8,1.3399,103.8878,2023-05-02,May,18,3
Tai Seng,2023-05-03,2023,5,3,0,29.5,34,28.1,1.3399,103.8878,2023-05-03,May,18,4
Tai Seng,2023-05-04,2023,5,4,48.4,28.4,33.7,25.1,1.3399,103.8878,2023-05-04,May,18,5
Tai Seng,2023-05-05,2023,5,5,6,29.1,32.9,26.6,1.3399,103.8878,2023-05-05,May,18,6
Tai Seng,2023-05-06,2023,5,6,0.2,29.5,33.4,26.4,1.3399,103.8878,2023-05-06,May,18,7
Tai Seng,2023-05-07,2023,5,7,20.2,28.6,31,25.1,1.3399,103.8878,2023-05-07,May,18,1
Tai Seng,2023-05-08,2023,5,8,6.6,30.3,33.3,26.5,1.3399,103.8878,2023-05-08,May,19,2
Tai Seng,2023-05-09,2023,5,9,0,30.1,34,27.2,1.3399,103.8878,2023-05-09,May,19,3
Tai Seng,2023-05-10,2023,5,10,0,30.8,33.9,28.8,1.3399,103.8878,2023-05-10,May,19,4
Tai Seng,2023-05-11,2023,5,11,0,30.8,34.6,29,1.3399,103.8878,2023-05-11,May,19,5
Tai Seng,2023-05-12,2023,5,12,0,31,35.3,28.4,1.3399,103.8878,2023-05-12,May,19,6
Tai Seng,2023-05-13,2023,5,13,0,30.9,35.3,28.1,1.3399,103.8878,2023-05-13,May,19,7
Tai Seng,2023-05-14,2023,5,14,0,30.3,34.6,28.8,1.3399,103.8878,2023-05-14,May,19,1
Tai Seng,2023-05-15,2023,5,15,0,29.8,33.9,28,1.3399,103.8878,2023-05-15,May,20,2
Tai Seng,2023-05-16,2023,5,16,16,27.8,29.9,23.1,1.3399,103.8878,2023-05-16,May,20,3
Tai Seng,2023-05-17,2023,5,17,0.6,28.4,33.2,25.8,1.3399,103.8878,2023-05-17,May,20,4
Tai Seng,2023-05-18,2023,5,18,0,30,33.9,27.1,1.3399,103.8878,2023-05-18,May,20,5
Tai Seng,2023-05-19,2023,5,19,9,29.3,32.7,24.6,1.3399,103.8878,2023-05-19,May,20,6
Tai Seng,2023-05-20,2023,5,20,1.4,29.8,32.1,27.4,1.3399,103.8878,2023-05-20,May,20,7
Tai Seng,2023-05-21,2023,5,21,5,27.5,29.7,23.5,1.3399,103.8878,2023-05-21,May,20,1
Tai Seng,2023-05-22,2023,5,22,0,29.8,34.4,27,1.3399,103.8878,2023-05-22,May,21,2
Tai Seng,2023-05-23,2023,5,23,4.2,29.4,33.6,24.5,1.3399,103.8878,2023-05-23,May,21,3
Tai Seng,2023-05-24,2023,5,24,0,30.5,34.1,28.4,1.3399,103.8878,2023-05-24,May,21,4
Tai Seng,2023-05-25,2023,5,25,0,30.5,33,29.1,1.3399,103.8878,2023-05-25,May,21,5
Tai Seng,2023-05-26,2023,5,26,10,28.8,30.8,25.2,1.3399,103.8878,2023-05-26,May,21,6
Tai Seng,2023-05-27,2023,5,27,0,29.4,33.2,27.4,1.3399,103.8878,2023-05-27,May,21,7
Tai Seng,2023-05-28,2023,5,28,1.6,29.9,33.4,25.9,1.3399,103.8878,2023-05-28,May,21,1
Tai Seng,2023-05-29,2023,5,29,22,30.2,34.2,24.2,1.3399,103.8878,2023-05-29,May,22,2
Tai Seng,2023-05-30,2023,5,30,0,30.1,33.6,28.5,1.3399,103.8878,2023-05-30,May,22,3
Tai Seng,2023-05-31,2023,5,31,0,30.6,33.8,28.6,1.3399,103.8878,2023-05-31,May,22,4
Tai Seng,2023-06-01,2023,6,1,42.6,27.3,29.9,23.9,1.3399,103.8878,2023-06-01,June,22,5
Tai Seng,2023-06-02,2023,6,2,0,29.6,33.4,26.7,1.3399,103.8878,2023-06-02,June,22,6
Tai Seng,2023-06-03,2023,6,3,13.8,29.3,31.8,26.4,1.3399,103.8878,2023-06-03,June,22,7
Tai Seng,2023-06-04,2023,6,4,57,27.7,31.3,23.6,1.3399,103.8878,2023-06-04,June,22,1
Tai Seng,2023-06-05,2023,6,5,0,29.5,34.1,26.1,1.3399,103.8878,2023-06-05,June,23,2
Tai Seng,2023-06-06,2023,6,6,0.8,28.6,30.9,26.3,1.3399,103.8878,2023-06-06,June,23,3
Tai Seng,2023-06-07,2023,6,7,0,29.2,31.8,27.9,1.3399,103.8878,2023-06-07,June,23,4
Tai Seng,2023-06-08,2023,6,8,0,29.9,32.5,27.8,1.3399,103.8878,2023-06-08,June,23,5
Tai Seng,2023-06-09,2023,6,9,0,30.1,33.1,28.3,1.3399,103.8878,2023-06-09,June,23,6
Tai Seng,2023-06-10,2023,6,10,0,30.1,33.2,28.4,1.3399,103.8878,2023-06-10,June,23,7
Tai Seng,2023-06-11,2023,6,11,0,30.1,33.2,27.9,1.3399,103.8878,2023-06-11,June,23,1
Tai Seng,2023-06-12,2023,6,12,33.6,27.9,30.4,24.8,1.3399,103.8878,2023-06-12,June,24,2
Tai Seng,2023-06-13,2023,6,13,0,29.3,32.7,26.9,1.3399,103.8878,2023-06-13,June,24,3
Tai Seng,2023-06-14,2023,6,14,0.8,28.7,31,25.6,1.3399,103.8878,2023-06-14,June,24,4
Tai Seng,2023-06-15,2023,6,15,0,29.5,32.4,27.2,1.3399,103.8878,2023-06-15,June,24,5
Tai Seng,2023-06-16,2023,6,16,0,30.3,33.8,28,1.3399,103.8878,2023-06-16,June,24,6
Tai Seng,2023-06-17,2023,6,17,0,30.4,33.3,28.6,1.3399,103.8878,2023-06-17,June,24,7
Tai Seng,2023-06-18,2023,6,18,20,28.3,32.1,22.6,1.3399,103.8878,2023-06-18,June,24,1
Tai Seng,2023-06-19,2023,6,19,0,29.2,33.3,27.2,1.3399,103.8878,2023-06-19,June,25,2
Tai Seng,2023-06-20,2023,6,20,0,30,33.7,28.1,1.3399,103.8878,2023-06-20,June,25,3
Tai Seng,2023-06-21,2023,6,21,0,30.2,33.3,28.5,1.3399,103.8878,2023-06-21,June,25,4
Tai Seng,2023-06-22,2023,6,22,0,30.2,33,28.3,1.3399,103.8878,2023-06-22,June,25,5
Tai Seng,2023-06-23,2023,6,23,0,29.9,33,28.2,1.3399,103.8878,2023-06-23,June,25,6
Tai Seng,2023-06-24,2023,6,24,1,29.1,32.7,25.5,1.3399,103.8878,2023-06-24,June,25,7
Tai Seng,2023-06-25,2023,6,25,0,29.8,33.8,27.1,1.3399,103.8878,2023-06-25,June,25,1
Tai Seng,2023-06-26,2023,6,26,2.2,28.8,32.1,24.7,1.3399,103.8878,2023-06-26,June,26,2
Tai Seng,2023-06-27,2023,6,27,45.6,28.2,31.9,23.6,1.3399,103.8878,2023-06-27,June,26,3
Tai Seng,2023-06-28,2023,6,28,6.8,28.3,31.9,24.8,1.3399,103.8878,2023-06-28,June,26,4
Tai Seng,2023-06-29,2023,6,29,15,29.4,32.7,24.6,1.3399,103.8878,2023-06-29,June,26,5
Tai Seng,2023-06-30,2023,6,30,32.8,28.6,30.6,24.5,1.3399,103.8878,2023-06-30,June,26,6
Tai Seng,2023-07-01,2023,7,1,2.2,27.9,31.3,24.8,1.3399,103.8878,2023-07-01,July,26,7
Tai Seng,2023-07-02,2023,7,2,0,29.5,32.2,27.8,1.3399,103.8878,2023-07-02,July,26,1
Tai Seng,2023-07-03,2023,7,3,17,28.8,33,25.9,1.3399,103.8878,2023-07-03,July,27,2
Tai Seng,2023-07-04,2023,7,4,0,30,34.1,27.5,1.3399,103.8878,2023-07-04,July,27,3
Tai Seng,2023-07-05,2023,7,5,0,28.9,32.9,26.1,1.3399,103.8878,2023-07-05,July,27,4
Tai Seng,2023-07-06,2023,7,6,0.4,27.6,29.8,25.8,1.3399,103.8878,2023-07-06,July,27,5
Tai Seng,2023-07-07,2023,7,7,0.8,28.2,32.5,25.9,1.3399,103.8878,2023-07-07,July,27,6
Tai Seng,2023-07-08,2023,7,8,0,29.1,32.3,26.8,1.3399,103.8878,2023-07-08,July,27,7
Tai Seng,2023-07-09,2023,7,9,8.2,28.5,32.8,25.1,1.3399,103.8878,2023-07-09,July,27,1
Tai Seng,2023-07-10,2023,7,10,0.8,28.1,31.7,26.1,1.3399,103.8878,2023-07-10,July,28,2
Tai Seng,2023-07-11,2023,7,11,11.4,26.1,28.3,25.1,1.3399,103.8878,2023-07-11,July,28,3
Tai Seng,2023-07-12,2023,7,12,0,28.7,32.2,25.8,1.3399,103.8878,2023-07-12,July,28,4
Tai Seng,2023-07-13,2023,7,13,0,29.9,33.3,27.8,1.3399,103.8878,2023-07-13,July,28,5
Tai Seng,2023-07-14,2023,7,14,50.6,26.6,29.3,22.9,1.3399,103.8878,2023-07-14,July,28,6
Tai Seng,2023-07-15,2023,7,15,0,28.6,32.1,25.8,1.3399,103.8878,2023-07-15,July,28,7
Tai Seng,2023-07-16,2023,7,16,0,29.9,33,28,1.3399,103.8878,2023-07-16,July,28,1
Tai Seng,2023-07-17,2023,7,17,3.6,28.8,30.7,26.5,1.3399,103.8878,2023-07-17,July,29,2
Tai Seng,2023-07-18,2023,7,18,4,27.9,29.5,24.6,1.3399,103.8878,2023-07-18,July,29,3
Tai Seng,2023-07-19,2023,7,19,8.6,27.8,29.6,24.9,1.3399,103.8878,2023-07-19,July,29,4
Tai Seng,2023-07-20,2023,7,20,70,26.3,28.3,22.7,1.3399,103.8878,2023-07-20,July,29,5
Tai Seng,2023-07-21,2023,7,21,0.2,28.8,32.1,26.8,1.3399,103.8878,2023-07-21,July,29,6
Tai Seng,2023-07-22,2023,7,22,0.2,29.5,32.5,27.9,1.3399,103.8878,2023-07-22,July,29,7
Tai Seng,2023-07-23,2023,7,23,3.8,28.9,31.1,25.8,1.3399,103.8878,2023-07-23,July,29,1
Tai Seng,2023-07-24,2023,7,24,0,29.4,33.4,27,1.3399,103.8878,2023-07-24,July,30,2
Tai Seng,2023-07-25,2023,7,25,0,29.9,33,28,1.3399,103.8878,2023-07-25,July,30,3
Tai Seng,2023-07-26,2023,7,26,0,29.9,33,28.3,1.3399,103.8878,2023-07-26,July,30,4
Tai Seng,2023-07-27,2023,7,27,0,29.9,32.1,28.6,1.3399,103.8878,2023-07-27,July,30,5
Tai Seng,2023-07-28,2023,7,28,0,29.9,32.3,28.4,1.3399,103.8878,2023-07-28,July,30,6
Tai Seng,2023-07-29,2023,7,29,0,30,33,28.5,1.3399,103.8878,2023-07-29,July,30,7
Tai Seng,2023-07-30,2023,7,30,0.4,29.7,32.5,27.4,1.3399,103.8878,2023-07-30,July,30,1
Tai Seng,2023-07-31,2023,7,31,0,29.6,32.4,28,1.3399,103.8878,2023-07-31,July,31,2
Tai Seng,2023-08-01,2023,8,1,0,29.7,33.2,28.1,1.3399,103.8878,2023-08-01,August,31,3
Tai Seng,2023-08-02,2023,8,2,0,30,32.9,28.6,1.3399,103.8878,2023-08-02,August,31,4
Tai Seng,2023-08-03,2023,8,3,10.4,26.7,29.3,23.3,1.3399,103.8878,2023-08-03,August,31,5
Tai Seng,2023-08-04,2023,8,4,0,29.2,33.3,26.2,1.3399,103.8878,2023-08-04,August,31,6
Tai Seng,2023-08-05,2023,8,5,0,29.6,32.8,28,1.3399,103.8878,2023-08-05,August,31,7
Tai Seng,2023-08-06,2023,8,6,0,30,33.5,27.4,1.3399,103.8878,2023-08-06,August,31,1
Tai Seng,2023-08-07,2023,8,7,0,29.9,33.1,28,1.3399,103.8878,2023-08-07,August,32,2
Tai Seng,2023-08-08,2023,8,8,5.4,29,31.2,27.2,1.3399,103.8878,2023-08-08,August,32,3
Tai Seng,2023-08-09,2023,8,9,0,29.7,32.8,27.5,1.3399,103.8878,2023-08-09,August,32,4
Tai Seng,2023-08-10,2023,8,10,0,29.8,33.2,28.1,1.3399,103.8878,2023-08-10,August,32,5
Tai Seng,2023-08-11,2023,8,11,1.6,29.5,33.1,25.9,1.3399,103.8878,2023-08-11,August,32,6
Tai Seng,2023-08-12,2023,8,12,0,29.6,32.5,27.9,1.3399,103.8878,2023-08-12,August,32,7
Tai Seng,2023-08-13,2023,8,13,0,29.2,32,28,1.3399,103.8878,2023-08-13,August,32,1
Tai Seng,2023-08-14,2023,8,14,22.8,27.7,33.4,24.4,1.3399,103.8878,2023-08-14,August,33,2
Tai Seng,2023-08-15,2023,8,15,0,28.4,32.3,25.9,1.3399,103.8878,2023-08-15,August,33,3
